Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
14,95,146270.61100840336,18520.17716795152,140997.10204292953,16754.454777460654,79,9.53404697200403,LightGBM
15,2,26483.15142857143,3608.459243919433,27271.450472590273,2825.198116072332,79,21.706248426304487,LightGBM
15,8,20359.919579831934,2034.9561739904102,21563.649299805325,2034.9561739904102,79,0.0,LightGBM
15,13,18786.167731092435,1899.9494023224622,19671.465757391055,1899.9494023224622,79,0.0,LightGBM
15,38,52837.84705882353,4935.002259280706,52917.95307993512,4935.002259280706,79,0.0,LightGBM
15,40,30695.12907563025,1783.4714729487612,31152.8512250767,1783.4714729487612,79,0.0,LightGBM
15,72,42301.00806722689,34175.70788765683,41251.47612557998,10979.450314935315,79,67.87352481175455,LightGBM
15,90,5326.277899159663,604.1090938601504,7468.449621653023,604.1090938601504,79,0.0,LightGBM
15,91,3413.0694957983196,286.9715810823368,5592.0084266484255,286.9715810823368,79,0.0,LightGBM
15,92,18191.386386554623,2333.322883761691,19735.3729772801,2333.322883761691,79,0.0,LightGBM
15,95,27462.28663865546,3874.839024568301,28108.210224979415,2806.1009802083136,79,27.58148241988082,LightGBM
16,2,23821.479411764703,3748.9669461534795,24749.53569162002,3705.0864416499835,79,1.1704692288236451,LightGBM
16,8,14610.863193277311,1516.7780258517278,15887.847732930639,1516.7780258517278,79,0.0,LightGBM
16,13,15072.842857142858,2066.191720409404,16275.119139329772,2066.191720409404,79,0.0,LightGBM
16,38,52870.78260504202,6707.485797116365,53404.145589006876,6707.485797116365,79,0.0,LightGBM
16,40,31847.191008403363,4679.950632396687,32777.11266398333,3600.541469865213,79,23.06454164407904,LightGBM
16,72,32482.772268907564,16141.804323820314,33693.71656707956,6294.856000058127,79,61.002773458423945,LightGBM
16,90,6986.574117647058,1964.7356840303974,9647.013580596882,1964.7356840303974,79,0.0,LightGBM
16,91,3290.8101680672266,2545.7450541049807,6140.085352242375,2545.7450541049807,79,0.0,LightGBM
16,92,20698.306134453782,4186.634900055724,22952.761593004052,3766.81959628906,79,10.027511683932033,LightGBM
16,95,27655.426386554624,5415.813248442593,28825.441349740322,3983.8695154446864,79,26.440050040678308,LightGBM
17,2,42201.78285714286,6274.414814153433,42800.2644750637,6274.414814153433,79,0.0,LightGBM
17,8,20050.316134453784,1253.7479459807835,21296.790687164004,1253.7479459807835,79,0.0,LightGBM
17,13,24419.293109243696,5168.050882245245,24874.152768028747,5168.050882245245,79,0.0,LightGBM
