Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
25,8,29786.95705882353,2594.6672045782975,29853.785,1839.249961176695,79,29.114224825005174,XGBoost
25,13,25338.050000000003,1911.3512773499062,25189.855,1464.8471979191356,79,23.360649856569005,XGBoost
25,38,44742.46487394958,5236.208862697123,44947.008,5236.208862697123,79,0.0,XGBoost
25,40,42002.13243697479,2307.3126479987936,42378.81,2172.581390883835,79,5.839315154442348,XGBoost
25,72,39258.07403361344,24390.92824231003,39818.17,17314.984428715692,79,29.01055565946016,XGBoost
25,90,11843.411596638656,1181.0015421781159,12172.032,795.2310302873844,79,32.66469162938235,XGBoost
25,91,7695.426722689076,629.8194039928811,8028.921,629.8194039928811,79,0.0,XGBoost
25,92,38668.222100840336,4824.336476444613,40096.438,3061.0545534663556,79,36.54972930656242,XGBoost
25,95,43947.798739495796,5518.651782545641,44234.5,3056.7581816242705,79,44.61041750646114,XGBoost
26,2,27464.985042016808,3778.3774229837527,27685.613,2164.360152917282,79,42.71720607497953,XGBoost
