Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
9,13,22020.463109243698,1371.1136730124188,22020.463109243698,1371.1136730124188,0,0.0,Historical Baseline
9,38,79202.03033613446,8747.96715294531,79202.03033613446,8747.96715294531,0,0.0,Historical Baseline
9,40,29031.793613445378,2176.9535848203673,29031.793613445378,2176.9535848203673,0,0.0,Historical Baseline
9,72,32485.926470588234,16577.669089657087,32485.926470588234,16577.669089657087,0,0.0,Historical Baseline
9,90,3008.4399159663863,451.4740364299284,3008.4399159663863,451.4740364299284,0,0.0,Historical Baseline
9,91,890.8701680672269,286.40844714599746,890.8701680672269,286.40844714599746,0,0.0,Historical Baseline
9,92,14028.474117647058,2896.3797334926808,14028.474117647058,2896.3797334926808,0,0.0,Historical Baseline
9,95,29575.38394957983,5220.868341111859,29575.38394957983,5220.868341111859,0,0.0,Historical Baseline
10,2,109714.49546218489,8013.427771977461,109714.49546218489,8013.427771977461,0,0.0,Historical Baseline
10,8,86443.48512605042,4116.712917426543,86443.48512605042,4116.712917426543,0,0.0,Historical Baseline
10,13,62386.34924369748,3898.6449936195577,62386.34924369748,3898.6449936195577,0,0.0,Historical Baseline
10,38,88432.06647058824,12310.800135366311,88432.06647058824,12310.800135366311,0,0.0,Historical Baseline
10,40,99092.97974789915,6596.674087465962,99092.97974789915,6596.674087465962,0,0.0,Historical Baseline
10,72,144164.81831932772,80228.68578391,144164.81831932772,80228.68578391,0,0.0,Historical Baseline
10,90,14145.113865546218,1132.152825075883,14145.113865546218,1132.152825075883,0,0.0,Historical Baseline
10,91,12709.825042016806,850.1358646958491,12709.825042016806,850.1358646958491,0,0.0,Historical Baseline
10,92,50257.71907563025,4165.273083244769,50257.71907563025,4165.273083244769,0,0.0,Historical Baseline
10,95,73388.6431092437,8022.1993364202,73388.6431092437,8022.1993364202,0,0.0,Historical Baseline
11,2,57180.229663865546,4840.567870352933,57180.229663865546,4840.567870352933,0,0.0,Historical Baseline
11,8,34358.46302521008,2710.5629260532146,34358.46302521008,2710.5629260532146,0,0.0,Historical Baseline
11,13,40961.66747899159,2781.6752375015267,40961.66747899159,2781.6752375015267,0,0.0,Historical Baseline
11,38,73377.02613445377,8232.391367279997,73377.02613445377,8232.391367279997,0,0.0,Historical Baseline
11,40,53276.74226890756,3590.021627570806,53276.74226890756,3590.021627570806,0,0.0,Historical Baseline
11,72,71198.12588235295,28551.334896562093,71198.12588235295,28551.334896562093,0,0.0,Historical Baseline
11,90,49091.65605042017,3736.510876513291,49091.65605042017,3736.510876513291,0,0.0,Historical Baseline
11,91,41945.88966386555,3623.4035704190223,41945.88966386555,3623.4035704190223,0,0.0,Historical Baseline
11,92,76951.72630252101,8578.72936073414,76951.72630252101,8578.72936073414,0,0.0,Historical Baseline
11,95,77396.90983193277,6581.218894029721,77396.90983193277,6581.218894029721,0,0.0,Historical Baseline
12,2,74568.75571428571,5142.0282264548705,74568.75571428571,5142.0282264548705,0,0.0,Historical Baseline
12,8,42309.291932773114,2223.0395095432527,42309.291932773114,2223.0395095432527,0,0.0,Historical Baseline
12,13,47001.10739495799,2471.657314726247,47001.10739495799,2471.657314726247,0,0.0,Historical Baseline
12,38,51779.160252100846,7750.279236760663,51779.160252100846,7750.279236760663,0,0.0,Historical Baseline
12,40,48102.46,4279.662928506233,48102.46,4279.662928506233,0,0.0,Historical Baseline
12,72,60642.33218487395,41871.423440339306,60642.33218487395,41871.423440339306,0,0.0,Historical Baseline
12,90,11195.182016806722,1400.4444488372085,11195.182016806722,1400.4444488372085,0,0.0,Historical Baseline
12,91,6822.690084033614,983.9705565075219,6822.690084033614,983.9705565075219,0,0.0,Historical Baseline
12,92,24945.074033613444,2810.0425937197424,24945.074033613444,2810.0425937197424,0,0.0,Historical Baseline
12,95,43798.48411764706,5476.593242236533,43798.48411764706,5476.593242236533,0,0.0,Historical Baseline
13,2,76393.49226890756,7793.9040922124395,76393.49226890756,7793.9040922124395,0,0.0,Historical Baseline
13,8,36092.64705882353,3186.382889173214,36092.64705882353,3186.382889173214,0,0.0,Historical Baseline
13,13,47327.25521008403,2868.163537958449,47327.25521008403,2868.163537958449,0,0.0,Historical Baseline
13,38,83250.1487394958,9463.42084913036,83250.1487394958,9463.42084913036,0,0.0,Historical Baseline
13,40,77300.15462184875,4221.274343522463,77300.15462184875,4221.274343522463,0,0.0,Historical Baseline
13,72,77501.09630252102,33424.785913861604,77501.09630252102,33424.785913861604,0,0.0,Historical Baseline
13,90,115699.91722689076,11313.710889222819,115699.91722689076,11313.710889222819,0,0.0,Historical Baseline
13,91,80811.33588235294,5501.963375574999,80811.33588235294,5501.963375574999,0,0.0,Historical Baseline
13,92,161579.56210084035,18898.539559196684,161579.56210084035,18898.539559196684,0,0.0,Historical Baseline
13,95,137298.7468907563,14227.319335589726,137298.7468907563,14227.319335589726,0,0.0,Historical Baseline
14,2,78770.02151260505,8715.208654954338,78770.02151260505,8715.208654954338,0,0.0,Historical Baseline
14,8,53978.035798319324,4892.496045816974,53978.035798319324,4892.496045816974,0,0.0,Historical Baseline
14,13,60494.68974789916,5910.5439678502225,60494.68974789916,5910.5439678502225,0,0.0,Historical Baseline
14,38,104255.16605042017,9107.14331625095,104255.16605042017,9107.14331625095,0,0.0,Historical Baseline
14,40,72415.59764705882,5457.736987121684,72415.59764705882,5457.736987121684,0,0.0,Historical Baseline
14,72,94384.65865546219,55837.34122963922,94384.65865546219,55837.34122963922,0,0.0,Historical Baseline
14,90,108073.85411764706,11396.093376718653,108073.85411764706,11396.093376718653,0,0.0,Historical Baseline
14,91,91754.87487394958,11260.722216769844,91754.87487394958,11260.722216769844,0,0.0,Historical Baseline
14,92,183980.7523529412,22364.89012464337,183980.7523529412,22364.89012464337,0,0.0,Historical Baseline
14,95,146270.61100840336,18520.17716795152,146270.61100840336,18520.17716795152,0,0.0,Historical Baseline
15,2,26483.15142857143,3608.459243919433,26483.15142857143,3608.459243919433,0,0.0,Historical Baseline
15,8,20359.919579831934,2034.9561739904102,20359.919579831934,2034.9561739904102,0,0.0,Historical Baseline
15,13,18786.167731092435,1899.9494023224622,18786.167731092435,1899.9494023224622,0,0.0,Historical Baseline
15,38,52837.84705882353,4935.002259280706,52837.84705882353,4935.002259280706,0,0.0,Historical Baseline
15,40,30695.12907563025,1783.4714729487612,30695.12907563025,1783.4714729487612,0,0.0,Historical Baseline
15,72,42301.00806722689,34175.70788765683,42301.00806722689,34175.70788765683,0,0.0,Historical Baseline
15,90,5326.277899159663,604.1090938601504,5326.277899159663,604.1090938601504,0,0.0,Historical Baseline
15,91,3413.0694957983196,286.9715810823368,3413.0694957983196,286.9715810823368,0,0.0,Historical Baseline
15,92,18191.386386554623,2333.322883761691,18191.386386554623,2333.322883761691,0,0.0,Historical Baseline
15,95,27462.28663865546,3874.839024568301,27462.28663865546,3874.839024568301,0,0.0,Historical Baseline
16,2,23821.479411764703,3748.9669461534795,23821.479411764703,3748.9669461534795,0,0.0,Historical Baseline
16,8,14610.863193277311,1516.7780258517278,14610.863193277311,1516.7780258517278,0,0.0,Historical Baseline
16,13,15072.842857142858,2066.191720409404,15072.842857142858,2066.191720409404,0,0.0,Historical Baseline
16,38,52870.78260504202,6707.485797116365,52870.78260504202,6707.485797116365,0,0.0,Historical Baseline
16,40,31847.191008403363,4679.950632396687,31847.191008403363,4679.950632396687,0,0.0,Historical Baseline
16,72,32482.772268907564,16141.804323820314,32482.772268907564,16141.804323820314,0,0.0,Historical Baseline
16,90,6986.574117647058,1964.7356840303974,6986.574117647058,1964.7356840303974,0,0.0,Historical Baseline
16,91,3290.8101680672266,2545.7450541049807,3290.8101680672266,2545.7450541049807,0,0.0,Historical Baseline
16,92,20698.306134453782,4186.634900055724,20698.306134453782,4186.634900055724,0,0.0,Historical Baseline
16,95,27655.426386554624,5415.813248442593,27655.426386554624,5415.813248442593,0,0.0,Historical Baseline
17,2,42201.78285714286,6274.414814153433,42201.78285714286,6274.414814153433,0,0.0,Historical Baseline
17,8,20050.316134453784,1253.7479459807835,20050.316134453784,1253.7479459807835,0,0.0,Historical Baseline
17,13,24419.293109243696,5168.050882245245,24419.293109243696,5168.050882245245,0,0.0,Historical Baseline
17,38,77693.67470588237,9742.970261582148,77693.67470588237,9742.970261582148,0,0.0,Historical Baseline
17,40,47150.785462184875,4375.392086379665,47150.785462184875,4375.392086379665,0,0.0,Historical Baseline
17,72,52807.155042016806,21978.93918952255,52807.155042016806,21978.93918952255,0,0.0,Historical Baseline
17,90,31025.993025210082,5668.042873995256,31025.993025210082,5668.042873995256,0,0.0,Historical Baseline
17,91,12058.544705882354,2166.2427710790503,12058.544705882354,2166.2427710790503,0,0.0,Historical Baseline
17,92,52458.98924369748,11594.40994015337,52458.98924369748,11594.40994015337,0,0.0,Historical Baseline
17,95,50866.82823529412,6796.5427107750365,50866.82823529412,6796.5427107750365,0,0.0,Historical Baseline
18,2,63481.727647058826,8259.339743162338,63481.727647058826,8259.339743162338,0,0.0,Historical Baseline
